STATE_CODE;SHRP_ID;DATE;CONSTRUCTION_NO;GATOR_CRACK_A_L;GATOR_CRACK_A_M;GATOR_CRACK_A_H;BLK_CRACK_A_L;BLK_CRACK_A_M;BLK_CRACK_A_H;EDGE_CRACK_L_L;EDGE_CRACK_L_M;EDGE_CRACK_L_H;LONG_CRACK_WP_L_L;LONG_CRACK_WP_L_M;LONG_CRACK_WP_L_H;LONG_CRACK_WP_SEAL_L_L;LONG_CRACK_WP_SEAL_L_M;LONG_CRACK_WP_SEAL_L_H;LONG_CRACK_NWP_L_L;LONG_CRACK_NWP_L_M;LONG_CRACK_NWP_L_H;LONG_CRACK_NWP_SEAL_L_L;LONG_CRACK_NWP_SEAL_L_M;LONG_CRACK_NWP_SEAL_L_H;TRANS_CRACK_NO_L;TRANS_CRACK_NO_M;TRANS_CRACK_NO_H;TRANS_CRACK_L_L;TRANS_CRACK_L_M;TRANS_CRACK_L_H;TRANS_CRACK_SEAL_L_L;TRANS_CRACK_SEAL_L_M;TRANS_CRACK_SEAL_L_H;PATCH_NO_L;PATCH_NO_M;PATCH_NO_H;PATCH_A_L;PATCH_A_M;PATCH_A_H;POTHOLES_NO_L;POTHOLES_NO_M;POTHOLES_NO_H;POTHOLES_A_L;POTHOLES_A_M;POTHOLES_A_H;SHOVING_NO;SHOVING_A;BLEEDING;POLISH_AGG_A;RAVELING;PUMPING_NO;PUMPING_L;SURVEY_WIDTH;PCI_old;PCI
4;606;23/08/2000 0:00;3;2,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;35,1;50,5;744,2;11,2;0,0;0,0;5;14;13,0;31,2;160,1;162,0;0,0;0,0;0,0;0;0;0;0,0;0,0;0,0;0;0;0;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;0,0;11,8;24,0458385;22,986754379618674
4;606;09/10/2001 0:00;3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;5,6;0,0;0,0;0,0;0,0;0,0;2,3;805,6;0,0;0,0;0,0;2;9;24,0;3,9;80,7;311,6;0,0;0,0;0,0;0;0;0;0,0;0,0;0,0;0;0;0;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;0,0;11,8;22,86111559;21,966032514305027
4;607;24/09/1991 0:00;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5;0;0,0;53,1;0,0;0,0;0,0;0,0;0,0;0;0;0;0,0;0,0;0,0;0;0;0;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;0,0;11,8;97,80337916;98,08247739376515
4;607;27/10/1997 0:00;3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;27,9;0,0;0,0;15,4;0,0;0,0;350,0;148,3;31,2;350,0;148,3;0,0;18;6;7,0;97,7;65,6;85,0;0,0;65,6;85,0;0;0;0;0,0;0,0;0,0;0;0;0;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;0,0;11,8;47,26737928;47,301350946528395
4;607;22/08/2000 0:00;4;14,0;12,9;3,2;0,0;0,0;0,0;0,0;0,0;0,0;3,0;0,0;16,1;0,0;0,0;0,0;1,6;18,7;646,2;0,0;0,0;0,0;0;8;29,0;0,0;27,9;338,8;0,0;0,0;0,0;0;0;1;0,0;0,0;1,1;0;0;0;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;1;3,3;11,8;21,55599741;20,991067408536992
4;608;24/09/1991 0:00;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0,0;0,0;0,0;0;0;0;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;0,0;11,8;100,0;100,0
4;608;23/10/1997 0:00;3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;24,6;0,0;0,0;0,0;0,0;0,0;40,0;426,1;0,0;0,0;103,6;5;6;0,0;20,3;71,2;0,0;0,0;0,0;0,0;0;0;0;0,0;0,0;0,0;0;0;0;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;0,0;11,8;40,43604359;39,4805044766002
4;608;22/08/2000 0:00;4;0,0;0,0;25,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;587,1;0,0;0,0;0,0;9;18;20,0;21,0;50,5;167,3;0,0;0,0;0,0;0;0;1;0,0;0,0;1,1;0;0;0;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;0,0;11,8;28,39207896;27,66574280869264
4;608;22/08/2000 0:00;4;0,0;0,0;25,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;587,1;0,0;0,0;0,0;9;18;20,0;21,0;50,5;167,3;0,0;0,0;0,0;0;0;1;0,0;0,0;1,1;0;0;0;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;0,0;11,8;28,39207896;27,66574280869264
4;608;10/10/2001 0:00;4;0,0;0,0;26,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;615,0;0,0;0,0;0,0;7;19;40,0;12,5;51,2;246,7;0,0;0,0;0,0;0;0;1;0,0;0,0;1,1;0;0;0;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;0,0;11,8;24,50761087;24,214754291947827
4;659;24/09/1991 0:00;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;57,1;0,0;0,0;0,0;0,0;0,0;4;0;0,0;48,9;0,0;0,0;0,0;0,0;0,0;0;0;0;0,0;0,0;0,0;0;0;0;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;0,0;11,8;95,34146679;95,39517554092372
4;659;09/10/2001 0:00;7;23,7;0,0;67,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;25,9;296,2;0,0;0,0;0,0;7;31;35,0;16,4;85,0;361,1;0,0;0,0;0,0;0;0;22;0,0;0,0;571,4;0;0;0;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;2;6,6;11,8;13,25623949;12,543501917017622
4;660;23/09/1991 0:00;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;47,9;0,0;0,0;0,0;0,0;0,0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0,0;0,0;0,0;0;0;0;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;0,0;12,5;98,41951747;98,53089159873568
