STATE_CODE;SHRP_ID;DATE;CONSTRUCTION_NO;GATOR_CRACK_A_L;GATOR_CRACK_A_M;GATOR_CRACK_A_H;BLK_CRACK_A_L;BLK_CRACK_A_M;BLK_CRACK_A_H;EDGE_CRACK_L_L;EDGE_CRACK_L_M;EDGE_CRACK_L_H;LONG_CRACK_WP_L_L;LONG_CRACK_WP_L_M;LONG_CRACK_WP_L_H;LONG_CRACK_WP_SEAL_L_L;LONG_CRACK_WP_SEAL_L_M;LONG_CRACK_WP_SEAL_L_H;LONG_CRACK_NWP_L_L;LONG_CRACK_NWP_L_M;LONG_CRACK_NWP_L_H;LONG_CRACK_NWP_SEAL_L_L;LONG_CRACK_NWP_SEAL_L_M;LONG_CRACK_NWP_SEAL_L_H;TRANS_CRACK_NO_L;TRANS_CRACK_NO_M;TRANS_CRACK_NO_H;TRANS_CRACK_L_L;TRANS_CRACK_L_M;TRANS_CRACK_L_H;TRANS_CRACK_SEAL_L_L;TRANS_CRACK_SEAL_L_M;TRANS_CRACK_SEAL_L_H;PATCH_NO_L;PATCH_NO_M;PATCH_NO_H;PATCH_A_L;PATCH_A_M;PATCH_A_H;POTHOLES_NO_L;POTHOLES_NO_M;POTHOLES_NO_H;POTHOLES_A_L;POTHOLES_A_M;POTHOLES_A_H;SHOVING_NO;SHOVING_A;BLEEDING;POLISH_AGG_A;RAVELING;PUMPING_NO;PUMPING_L;SURVEY_WIDTH;PCI_old;PCI
8;1053;20/08/2007 0:00;2;23,29059829;0;0;0;0;0;0;0;0;0;0;0;0;0;0;152,3620847;152,3620847;0;0;0;0;2;0;0;2,194452911;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;56,96476299;57,54641918
8;1053;20/08/2007 0:00;2;23,29059829;0;0;0;0;0;0;0;0;0;0;0;0;0;0;152,3620847;152,3620847;0;0;0;0;2;0;0;2,194452911;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;56,96476299;57,54641918
8;1053;20/08/2007 0:00;2;23,29059829;0;0;0;0;0;0;0;0;0;0;0;0;0;0;152,3620847;152,3620847;0;0;0;0;2;0;0;2,194452911;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;56,96476299;57,54641918
8;1053;29/09/2009 0:00;2;38,08992939;0;0;0;0;0;0;0;0;0;0;0;0;0;0;152,3620847;152,3620847;0;0;0;0;18;0;0;11,58183481;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;53,26512529;54,09454847
8;1053;29/09/2009 0:00;2;38,08992939;0;0;0;0;0;0;0;0;0;0;0;0;0;0;152,3620847;152,3620847;0;0;0;0;18;0;0;11,58183481;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;53,26512529;54,09454847
8;1053;29/09/2009 0:00;2;38,08992939;0;0;0;0;0;0;0;0;0;0;0;0;0;0;152,3620847;152,3620847;0;0;0;0;18;0;0;11,58183481;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;53,26512529;54,09454847
8;1053;27/10/2010 0:00;2;6,49386845;34,68970643;0;0;0;0;0;0;0;0;0;0;0;0;0;8,503505029;290,5211826;5,699481865;0;0;0;26;7;0;13,59341664;8,808290155;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;40,02999709;40,52882506
8;1053;27/10/2010 0:00;2;6,49386845;34,68970643;0;0;0;0;0;0;0;0;0;0;0;0;0;8,503505029;290,5211826;5,699481865;0;0;0;26;7;0;13,59341664;8,808290155;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;40,02999709;40,52882506
8;1053;02/10/2013 0:00;2;8,101077666;7,794500186;19,29580082;0;0;0;0;0;0;0;0;0;0;0;0;26,57726303;269,2167022;8,808290155;0;0;0;16;29;0;11,30752819;40,68881439;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;54,98323682;3,68790003;26,89853727;27,59013134
8;6002;30/06/1994 0:00;1;0;110,5629877;113,6566332;0;0;0;0;0;0;1,706796708;7,284364523;0;0;0;0;0;0;13,28863151;0;0;0;1;36;4;1,49344712;50,47241695;7,406278574;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;13,24009186;13,50924228
8;6002;08/08/1996 0:00;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;100;100
8;7035;14/09/1994 0:00;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;100;100
8;7035;14/09/1994 0:00;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;100;100
8;7035;14/09/1994 0:00;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;100;100
8;7035;14/09/1994 0:00;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;100;100
8;7035;20/08/1998 0:00;2;0;0,501672241;0;0;0;0;0;0;0;0;0;0;0;0;0;30,99664736;101,9811033;0;0;0;0;4;11;1;6,491923194;38,49436148;3,992685157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;67,78677329;67,20296744
8;7035;20/08/1998 0:00;2;0;0,501672241;0;0;0;0;0;0;0;0;0;0;0;0;0;30,99664736;101,9811033;0;0;0;0;4;11;1;6,491923194;38,49436148;3,992685157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;67,78677329;67,20296744
8;7035;20/08/1998 0:00;2;0;0,501672241;0;0;0;0;0;0;0;0;0;0;0;0;0;30,99664736;101,9811033;0;0;0;0;4;11;1;6,491923194;38,49436148;3,992685157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;67,78677329;67,20296744
8;7035;12/09/2001 0:00;2;0,297287254;1,997398737;1,003344482;0;0;0;0;0;0;0;0;0;0;0;0;35,38555319;223,6208473;4,510819872;0;0;0;12;11;9;9,78360256;32,00243828;32,97775069;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;47,08449923;46,0529967
8;7035;12/09/2001 0:00;2;0,297287254;1,997398737;1,003344482;0;0;0;0;0;0;0;0;0;0;0;0;35,38555319;223,6208473;4,510819872;0;0;0;12;11;9;9,78360256;32,00243828;32,97775069;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;47,08449923;46,0529967
8;7035;17/07/2003 0:00;2;0,297287254;2,29468599;0,901151988;0;0;0;0;0;0;0;0;0;0;0;0;6,705272783;38,09814081;287,3209387;0;0;0;2;4;22;0,609570253;8,503505029;82,56629077;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1,005790917;3,68790003;18,42959631;18,50856325
8;7035;22/09/2009 0:00;3;4,301374954;8,500557414;1,300631735;0;0;0;0;0;0;1,097226455;0;0;0;0;0;9,905516611;65,89454435;325,388601;0;0;0;81;54;22;53,88601036;60,37793356;82,68820482;0;0;0;0;1;0;0;0,204384987;0;0;1;0;0;0,199739874;0;0;0;0;0;0;4;5,486132277;3,68790003;18,11122686;16,80606998
8;7035;22/09/2009 0:00;3;4,301374954;8,500557414;1,300631735;0;0;0;0;0;0;1,097226455;0;0;0;0;0;9,905516611;65,89454435;325,388601;0;0;0;81;54;22;53,88601036;60,37793356;82,68820482;0;0;0;0;1;0;0;0,204384987;0;0;1;0;0;0,199739874;0;0;0;0;0;0;4;5,486132277;3,68790003;18,11122686;16,80606998
8;7035;13/10/2010 0:00;3;4,301374954;4,39427722;3,502415459;0;0;0;0;0;0;0;0;0;0;0;0;15,39164889;42,18226151;345,5044194;0;0;0;82;61;23;60,68271868;77,96403536;81,6824139;0;0;0;0;0;1;0;0;0,204384987;0;1;0;0;0,799888517;0;0;0;0;0;0;0;0;3,68790003;17,18593206;15,67638275
8;7781;19/10/1998 0:00;3;29,29208473;34,29022668;11,89149015;0;0;0;0;0;0;0;0;0;0;0;0;0;7,101493447;26,30295642;0;0;0;0;6;6;0;12,49619019;17,79945139;0;0;0;0;0;1;0;0;197,9282795;0;0;0;0;0;0;0;0;0;0;0;1;8,991161231;3,68790003;8,449972536;8,449972536
8;7781;22/08/2007 0:00;4;32,88740245;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,785126486;119,8719902;70,77110637;0;0;0;32;20;5;22,18835721;40,90216397;11,18561414;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;37,64643175;38,00239863
8;7781;28/09/2011 0:00;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,297287254;0;0;3,68790003;95,76141631;95,76141631
8;7781;28/09/2011 0:00;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,297287254;0;0;3,68790003;95,76141631;95,76141631
8;7781;26/09/2013 0:00;5;1,802303976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177,04968;0;0;51,87442853;0;0;9;0;0;7,589149649;0;0;6,583358732;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,297287254;0;0;3,68790003;77,00352327;76,77283762
8;7783;26/08/1998 0:00;2;29,48717949;0;0;0;0;0;0;0;0;3,505028955;0;0;0;0;0;108,9606827;0;0;69,49100884;0;0;1;0;0;0,792441329;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;68,42446332;68,43588067
8;7783;26/08/1998 0:00;2;29,48717949;0;0;0;0;0;0;0;0;3,505028955;0;0;0;0;0;108,9606827;0;0;69,49100884;0;0;1;0;0;0,792441329;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;68,42446332;68,43588067
8;7783;15/05/2000 0:00;2;263,2014121;1,802303976;0;0;0;0;0;0;0;3,291679366;0;0;0;0;0;100,5790917;18,68332825;13,59341664;0;0;0;18;1;1;12,00853398;1,005790917;1,584882658;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;304,6822742;10;64,76683938;3,68790003;31,30238011;31,36090283
8;7783;22/10/2003 0:00;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;100;100
8;7783;22/10/2003 0:00;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;100;100
8;7783;22/10/2003 0:00;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;100;100
8;7783;22/10/2003 0:00;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;100;100
8;7783;17/08/2007 0:00;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34,77598293;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;95,17273763;95,17273763
8;7783;17/08/2007 0:00;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34,77598293;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;95,17273763;95,17273763
8;7783;17/08/2007 0:00;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34,77598293;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;95,17273763;95,17273763
8;7783;29/09/2009 0:00;3;9,894091416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;119,9634258;32,00243828;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;74,78324098;74,78324098
8;7783;29/09/2009 0:00;3;9,894091416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;119,9634258;32,00243828;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;74,78324098;74,78324098
8;7783;21/10/2010 0:00;3;13,69379413;0;1,495726496;0;0;0;0;0;0;0;0;0;0;0;0;116,0621762;23,59036879;0;0;0;0;6;0;0;2,285888449;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;7,406278574;3,68790003;67,24163341;67,32825109
8;A320;19/09/1995 0:00;2;166,638796;0;0;0;0;0;0;0;0;4,084120695;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;54,38327558;54,38327558
8;A330;19/09/1995 0:00;3;0;205,1282051;0;0;0;0;0;0;0;0;115,9707406;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;34,13599238;34,13599238
8;A340;19/09/1995 0:00;1;0;147,7424749;0;0;0;0;0;0;0;6,583358732;57,39103932;0;0;0;0;0;0;0;0;0;0;1;0;0;1,005790917;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;38,31126405;38,32539056
8;A350;19/09/1995 0:00;2;0;0;0;0;0;0;0;0;0;11,18561414;0;0;0;0;0;17,79945139;14,20298689;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;90,30017339;90,30017339
8;B330;06/05/1991 0:00;2;0;17,69788183;0;0;0;0;0;0;0;0;0;0;0;0;0;44,19384334;11,58183481;0;0;0;0;10;4;1;19,78055471;14,59920756;3,68790003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;60,77675289;60,77675289
9;901;28/10/1997 0:00;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;100;100
9;901;28/10/1997 0:00;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;100;100
9;901;28/10/1997 0:00;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;100;100
9;901;01/04/1998 0:00;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;100;100
9;901;01/04/1998 0:00;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;100;100
9;901;16/10/2001 0:00;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19,38433404;0;0;0;0;0;2;0;0;2,011581835;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;97,04503795;97,14329856
9;901;26/07/2005 0:00;4;1,597918989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;144,0414508;1,005790917;0;103,565986;1,005790917;0;13;2;0;6,187138068;4,510819872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;76,49717808;76,3186299
9;902;28/10/1997 0:00;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;100;100
9;902;28/10/1997 0:00;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;100;100
9;902;01/04/1998 0:00;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;100;100
9;902;26/07/2005 0:00;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;158,1530021;0;0;152,4535203;0;0;8;2;0;15,30021335;7,589149649;0;6,400487656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;75,76324626;75,48174638
9;902;26/07/2005 0:00;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;158,1530021;0;0;152,4535203;0;0;8;2;0;15,30021335;7,589149649;0;6,400487656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;75,76324626;75,48174638
9;902;12/06/2007 0:00;4;3,595317726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;152,4535203;0;0;152,4535203;0;0;8;2;0;12,89241085;7,406278574;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,994797473;0;0;3,68790003;72,35678058;72,07197721
9;903;29/10/1997 0:00;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;100;100
9;903;29/10/1997 0:00;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;100;100
9;903;02/04/1998 0:00;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;100;100
9;903;26/07/2005 0:00;4;4,998141955;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177,7506858;0;0;146,8454739;0;0;3;0;0;1,49344712;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;76,28431007;75,69140921
9;903;26/07/2005 0:00;4;4,998141955;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177,7506858;0;0;146,8454739;0;0;3;0;0;1,49344712;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;76,28431007;75,69140921
9;903;12/06/2007 0:00;4;3,000743218;2,09959123;0;0;0;0;0;0;0;0;0;0;0;0;0;63,66961292;106,7662298;15,30021335;0;0;0;4;0;0;2,407802499;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;63,52871789;62,99504875
9;960;29/10/1997 0:00;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;100;100
9;960;29/10/1997 0:00;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;100;100
9;960;29/10/1997 0:00;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;100;100
9;960;02/04/1998 0:00;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;100;100
9;960;02/04/1998 0:00;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;100;100
9;960;17/10/2001 0:00;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63,27339226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;91,76961037;91,92313509
9;960;27/07/2005 0:00;4;0,798959495;0;0;0;0;0;0;0;0;0;0;0;0;0;0;148,8570558;6,705272783;0,914355379;141,8469979;6,705272783;0;2;1;0;0,701005791;3,809814081;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;73,19211581;72,96289171
9;961;29/10/1997 0:00;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;100;100
9;961;29/10/1997 0:00;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;100;100
9;961;29/10/1997 0:00;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;100;100
9;961;03/04/1998 0:00;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;100;100
9;961;03/04/1998 0:00;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;100;100
9;961;18/10/2001 0:00;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;187,3514173;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;83,36660781;83,36660781
9;961;27/07/2005 0:00;5;2,09959123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;249,2227979;22,4017068;4,785126486;196,9521487;0;0;9;0;0;3,596464493;0;0;0;0;0;2;0;0;0,204384987;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;68,53894162;68,26421599
9;962;30/10/1997 0:00;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;100;100
9;962;30/10/1997 0:00;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;100;100
9;962;30/10/1997 0:00;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;100;100
9;962;03/04/1998 0:00;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;100;100
9;962;03/04/1998 0:00;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;100;100
9;962;18/10/2001 0:00;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,89058214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;94,6372;94,6372
9;962;27/07/2005 0:00;4;4,301374954;0;0;0;0;0;0;0;0;0;0;0;0;0;0;136,3608656;6,888143859;6,796708321;133,648278;1,706796708;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;73,94913118;73,56108878
9;1803;08/05/1997 0:00;3;13,99108138;0;0;0;0;0;0;0;0;190,7345322;0;0;178,9393478;0;0;158,6406583;0;0;154,160317;0;0;53;2;0;84,27308747;7,406278574;0;73,483694;7,406278574;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;63,31982604;63,31982604
9;1803;08/05/1997 0:00;3;13,99108138;0;0;0;0;0;0;0;0;190,7345322;0;0;178,9393478;0;0;158,6406583;0;0;154,160317;0;0;53;2;0;84,27308747;7,406278574;0;73,483694;7,406278574;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;63,31982604;63,31982604
9;1803;17/06/1998 0:00;3;18,09736158;0;0;0;0;0;0;0;0;85,0655288;3,413593417;0;76,56202377;2,712587626;0;225,9372143;0;0;217,6470588;0;0;60;9;0;43,67570863;16,48887534;0;25,2971655;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;61,7777131;61,85769628
9;1803;23/06/2000 0:00;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;100;100
9;1803;23/06/2000 0:00;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,68790003;100;100
