DISTRESS;ALLIGATOR CRACKING LOW;ALLIGATOR CRACKING MEDIUM;ALLIGATOR CRACKING HIGH;BLEEDING LOW;BLEEDING MEDIUM;BLEEDING HIGH;BLOCK CRACKING LOW;BLOCK CRACKING MEDIUM;BLOCK CRACKING HIGH;BUMPS AND SAGS LOW;BUMPS AND SAGS MEDIUM;BUMPS AND SAGS HIGH;CORRUGATION LOW;CORRUGATION MEDIUM;CORRUGATION HIGH;DEPRESSION LOW;DEPRESSION MEDIUM;DEPRESSION HIGH;EDGE CRACKING LOW;EDGE CRACKING MEDIUM;EDGE CRACKING HIGH;JOINT REFLECTION CRACKING LOW;JOINT REFLECTION CRACKING MEDIUM;JOINT REFLECTION CRACKING HIGH;LANE-SHOULDER DROP OFF LOW;LANE-SHOULDER DROP OFF MEDIUM;LANE-SHOULDER DROP OFF HIGH;LONG-TRANS CRACKING LOW;LONG-TRANS CRACKING MEDIUM;LONG-TRANS CRACKING HIGH;PATCHING LOW;PATCHING MEDIUM;PATCHING HIGH;POLISHED AGGREGATE ALL;POTHOLES LOW;POTHOLES MEDIUM;POTHOLES HIGH;RAILROAD CROSSING LOW;RAILROAD CROSSING MEDIUM;RAILROAD CROSSING HIGH;RUTTING LOW;RUTTING MEDIUM;RUTTING HIGH;SHOVING LOW;SHOVING MEDIUM;SHOVING HIGH;SLIPPAGE CRACKING LOW;SLIPPAGE CRACKING MEDIUM;SLIPPAGE CRACKING HIGH;SWELL LOW;SWELL MEDIUM;SWELL HIGH;WEATHERING AND RAVELING LOW;WEATHERING AND RAVELING MEDIUM;WEATHERING AND RAVELING HIGH
10,0;32,4945326132146;46,0631701757258;61,5645838384798;2,66330981377536;12,4465034351065;22,3900596725156;8,47858626911528;16,5649941859814;29,5168618066992;38,8466705654255;77,8789914337745;99,1509212836801;12,6270066250592;39,9478844081992;60,8778340823709;16,9717940853796;29,1441768401809;42,358330485641;11,3623319116097;23,8082174714518;39,3101930402198;13,7376030790945;33,2009624608934;61,0108966524354;11,809878312877;18,6920897455954;33,8910991279052;16,5133524255364;29,755904581166;60,0940124157116;15,5532779879466;30,3592365757084;50,5275577407518;3,30182702706571;58,1647711057439;91,0904531914706;;11,8418776881092;38,379318626933;67,278737048449;26,4791047506414;43,3997728747286;59,6810463683522;20,1876993399583;34,4993801951436;51,7563525858298;26,9732781902966;43,7437200161264;67,1474130252372;12,0999727253704;35,3545340114454;54,0580363805391;4,83980421482895;17,8440530427305;40,863583428018900000
15,0;37,3165877367654;51,3493712340569;66,7199722534698;4,4219793125004;15,90040527101;28,9613736732172;11,3949420034765;20,2020819572388;36,3709652008748;;;;16,7281858654246;45,0535480099418;67,2420667613683;23,9874257576103;36,9102627269444;50,5726953940672;13,9004378575546;26,2168395307089;43,7712502457178;17,5138056220007;37,9802114793005;67,4643022141211;15,8797606004122;27,2710539524885;43,7640097799373;20,256860615348;35,3345647726471;71,1287141847269;19,3251932014865;36,5072278582282;60,3849770786167;4,93871037101713;65,5276991479759;100,0;;14,87963878976;42,9160301264518;73,7726361701467;30,4272230212262;49,0541935102559;67,8398901541615;24,3598668089754;42,330018485176;60,7800355738582;31,7232078914118;49,9036623907816;74,4457881931147;14,8670285822361;40,646722065359;59,6704527811489;6,16420438414726;21,5304583617584;48,834938041144500000
20,0;40,4155370651872;55,2926826854329;70,0052133434956;5,80302609823723;18,5452511586181;33,967186395813;13,3939414482849;22,866006740748;41,4323387342298;;;;19,5532921039929;48,7250614167147;71,5396930911497;28,7662197596153;41,9872431286;55,6660503550444;14,891794266465;28,0999148154741;46,0167919193766;20,6233938349606;40,5225022841552;70,3934209701022;;;;23,3967239022973;39,3246117828223;77,9353275436556;22,5084803337018;40,7836404467327;66,9737280601054;6,17220367200192;70,5759413378285;;;16,7648082794373;45,7171851296802;76,8626836180987;34,111548341628;53,4514452659381;72,5739707493914;27,6526527236448;48,8852698641011;65,9561881986296;35,2562993603238;53,498239356352;78,1750026885962;16,871171274501;44,6681741095188;64,6299393975684;7,46388007257826;24,1058195503314;54,849777945177200000
25,0;43,3601293343768;57,9563032468049;72,9625502676574;7,18718829079917;20,2266391110892;38,3335111582845;15,1238335321888;25,6228555304426;45,8509717143462;;;;22,0803552781325;51,5680577421298;75,2825094836039;32,5905617035138;46,0192683979104;59,6655609908799;;;;23,5663302484361;41,9006567901613;71,8370795212545;;;;25,7223616897103;42,0002484687446;83,0621414583655;24,9270938969165;44,8792025214139;71,1985219008352;7,3119235559612;74,693583267459;;;17,6985446227874;47,156891261442;78,701288910259;37,4257123223912;55,8212069552114;76,2917986180287;30,0615023319848;53,1809481044435;69,8821477605189;37,7342195022175;56,0236825450823;80,5329541899756;18,7868095622888;47,9551783276961;68,4587954879829;8,49085090033764;26,4375484445505;58,526204492804300000
30,0;45,6981197831328;60,6706459864125;75,3987698850726;8,4089395699553;22,1935791554223;41,8698441450476;16,6273750999243;27,7753915113102;49,2559861832551;;;;24,2179802388542;54,5558683065223;78,1341944533689;35,4535429893515;48,7108115802402;62,4491276696133;;;;25,4312484341481;42,539030950213;72,712450529418;;;;27,8648336806972;43,7855388510553;86,1644796044901;26,8052326444766;48,2327359915336;73,7205541497191;8,39546718016781;78,0874516280266;;;18,3014881302158;48,2004548690482;80,0178406607391;40,1045995568551;57,5826534387757;78,8016523391357;32,207273912725;56,4451957783731;72,7143128709842;39,4960120084292;57,9950033441955;81,9815936412306;20,1118841572538;50,2494167537952;71,192853616312;9,49726192919656;28,2384246950095;61,136160129018700000
35,0;47,5871257945849;62,4878835746031;77,3665538262861;9,42581570620425;23,8723404150381;44,9835823944169;17,6025277286411;29,7732368974025;52,3074056761915;;;;25,8999071683521;56,7356492121888;80,3557974673732;37,4548817911656;51,4332561097657;64,6148772251021;;;;;;;;;;;;;28,3473619253235;51,0391445429966;75,4309169405494;9,31569945344169;80,6929871599493;;;18,9022180802026;49,4027633672914;80,2025032943589;42,1093259936569;59,0572374641198;80,8926224162788;33,6708072211262;58,9732351165512;75,0275567852742;41,6069805742852;59,6971012937991;83,2939331245271;;;;9,98606452352318;29,9557333180393;63,358202466357400000
40,0;49,2136972633097;64,0736582761502;79,0006106809998;10,4793786749189;25,7633372588446;48,2077370909842;18,4457518128922;31,3407661183305;55,0886794890708;;;;27,4887923856343;58,5999247299468;82,0726516828937;38,7645008522426;52,9755639798372;65,8760733756469;;;;;;;;;;;;;30,0144368490493;53,6154123857583;77,1285382275691;10,3704750633895;82,8833129037959;;;19,6489345997552;50,1909610346323;80,3594800969645;43,5863406312057;60,5304167073898;82,4469461380931;34,7102031807288;61,1782148984247;76,9485374512561;43,1369269813384;60,8522346746209;84,2125193603206;;;;10,5753335485665;31,2959260064174;65,342735775979200000
45,0;50,2639982270546;66,1272490427932;80,4218155798208;11,6975272456732;27,0077827957327;51,7040911096603;19,4339499482135;32,9842368837459;57,3492698518743;;;;29,120242003281;60,3392454666423;83,7555947307087;39,9895975923919;54,27417507569;66,9921967827974;;;;;;;;;;;;;31,2535264150907;55,8699427591318;78,5352649432599;11,4188081518185;85,2882276959757;;;19,840654958319;50,1909610346323;80,3681429381434;44,5926654526482;61,6320779872949;83,6425294929229;35,7387792416704;63,157201617732;79,019589445395;44,377581718216;61,9820594266868;85,3462391727908;;;;11,2609838062884;32,8193206874873;67,089149792278000000
50,0;51,571243185419;67,6241859533951;81,6949495308503;12,6247009438533;28,388567268816;54,4149261131929;20,4012704338316;34,7879955796753;59,2255047212808;;;;30,284459080378;62,1245474331329;85,2272911567001;41,2449812664615;55,1240770778856;68,1693862717426;;;;;;;;;;;;;32,5242703946942;56,8694868392365;79,5694729415955;12,2626588883826;87,1413463325367;;;;;;45,4845302453985;62,6559929878623;84,6029130602596;36,3648713342919;64,3100358775887;80,4957883992126;45,5900762586209;62,9212928701085;85,956349463514;;;;11,8710399665473;34,0901801422739;68,512645165284400000
55,0;52,9592065763722;68,9104391139266;83,5073448480707;13,5144716087952;29,8324888688928;56,8078048784609;21,5302171766978;35,8503772445667;60,9356861647838;;;;31,5612376419685;63,8533043246087;86,5317181938271;42,3449108725232;55,8227198960951;69,0473490020203;;;;;;;;;;;;;;;;13,2841919068607;89,0758402847416;;;;;;46,2200150321948;63,4582521173896;85,7176241952863;;;;46,7441957443935;63,8380805277107;86,6890438057954;;;;12,3995419555503;35,1995823598161;69,923525573950700000
60,0;54,2784252118718;70,1160308057152;84,2187925832603;14,3729023232246;31,2764104689696;58,3161911871067;22,5816058482283;36,8531008916921;62,5340227638676;;;;32,6679879173817;65,3202631605598;87,6713291649556;43,1857265198608;56,4668298651446;69,8562718877492;;;;;;;;;;;;;;;;14,1658946702446;90,7880882343636;;;;;;46,6775320690026;64,1423351049569;86,5077843556363;;;;47,7745024891956;64,6497657458664;87,2524377790947;;;;12,8150109019582;36,3713491912202;71,224968197118100000
65,0;55,5618251276412;71,4865329392197;85,1552306800285;15,2788734077489;32,5284444690752;60,0255981508287;23,5066356502087;37,7176257569593;64,2128959290783;;;;33,7363143443001;66,6043460933082;88,568799764153;43,9433424049384;56,9123937729654;70,5890368498274;;;;;;;;;;;;;;;;15,1335820973047;92,3923328631289;;;;;;47,2098665871923;64,7098413191429;87,1461124106246;;;;48,912060628674;65,324811672985;87,8780304861338;;;;13,2063649503596;37,385081540283;72,350208247542400000
70,0;56,8078156476054;72,3159149264954;86,2597396908318;16,0144075089883;33,6791321635604;63,0708670681232;24,4348525693734;38,8169272520786;66,0335806545922;;;;34,8941705357548;67,735601610746;89,4492153925769;44,7633565584561;57,4341410512354;71,254308394902;;;;;;;;;;;;;;;;15,9869601259136;93,6385690125557;;;;;;47,5881507239057;65,2073491778545;87,6061485390811;;;;49,7137468110339;66,0897524105515;88,4851723625187;;;;13,6399003689868;38,3597528928668;73,307258120047000000
75,0;57,6724169699559;73,53783390125;87,2221262274636;16,6512684688318;34,8298198580457;65,2454836655025;25,3646841089817;39,8869333796398;67,4078087408957;;;;35,7850259373611;69,0800075483451;90,2930149881743;45,2351114934267;57,8574575606371;71,8187504026169;;;;;;;;;;;;;;;;16,7652407942305;94,8778568768769;;;;;;47,9734640849244;65,7554590925259;88,1825045013603;;;;50,2375929851049;66,7380419031673;89,0023572753809;;;;14,0306415441963;39,4184781561608;74,242161927181900000
80,0;58,5707304914428;74,2104661137901;87,7666439154005;17,3586525017971;35,980507552531;67,1707805811587;25,9966770329216;40,8850606350238;68,2973222374058;;;;36,411614944766;70,4022616913023;91,1063220007256;45,827134228048;58,2213490135371;72,4279452252551;;;;;;;;;;;;;;;;17,3770895806206;96,0912958559974;;;;;;48,3148423451626;66,1852516656666;88,4958341662612;;;;50,9511417140777;67,4466707428116;89,4858561714695;;;;14,3988408999408;40,1520147125116;75,005390323585000000
85,0;59,5771218144911;75,223640146034;88,7664337973575;18,0660365347625;37,1311952470163;68,6704026800227;26,7694581463147;41,8620522195642;69,2878604457652;;;;37,2635519739913;71,3218355293172;91,89797305325;46,5303733699176;58,5800251376097;73,0566373207764;;;;;;;;;;;;;;;;17,998021598155;97,4602729810986;;;;;;48,7030792632488;66,6456732961784;88,9544764973346;;;;51,6906745014904;68,0599893478162;89,8095552185515;;;;14,7379923465026;41,1047629521987;75,757343645604200000
90,0;60,1990701295991;75,7872512862085;89,7120458147128;18,9514274240143;38,2818829415015;70,1358391012119;27,3271556270577;42,5958960191144;70,3937911988447;;;;37,865220456154;71,9477466531998;92,6896241057745;47,0125250983736;58,9387012616823;73,5217422475488;;;;;;;;;;;;;;;;18,6477897553337;98,5406434148534;;;;;;49,1806715244586;66,9966658812257;89,3786634238126;;;;52,3208075133465;68,6137047345658;90,0684151470082;;;;15,1111717949114;42,1370284499274;76,469212066906500000
95,0;60,821018444707;76,4490942534049;90,410514906798;19,7964846720786;39,4325706359868;71,506313866126;27,8708406558391;43,3297398186646;71,6259959400634;;;;38,3737918151924;72,6245852781339;93,481275158299;47,3780329286974;59,201180785307;73,9246136964017;;;;;;;;;;;;;;;;19,1954162864254;99,7770288008279;;;;;;49,3795352552396;67,2135032848834;89,8305084745763;;;;52,7654137008745;69,1132096509817;90,248641737936;;;;15,3104102732624;42,8613155330999;77,005045542258000000
100,0;61,2204823328861;77,073532765625;90,8238261141432;20,0033383155165;39,7612345697747;72,198660121545;27,8708406558391;43,5194376315639;72,8113152783255;;;;38,6529092696718;73,4304746964789;93,4906448963959;47,5852240509869;59,4205747378448;74,1553198406278;;;;;;;;;;;;;;;;19,7134414444498;100,0;;;;;;49,5372152736459;67,3733869150216;89,8305084745763;;;;52,8908514613266;69,5054631073978;90,3397624888409;;;;15,4191320187012;44,00509326683;77,883177213205000000
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
